1,0.69,-0.03,-0.01
1,0.82,-0.03,-0.01
1,0.96,-0.04,-0.01
1,1.09,-0.03,-0.01
1,1.25,-0.02,-0.01
1,1.39,-0.01,-0.01
1,1.50,-0.02,-0.01
1,1.82,-0.02,-0.00
1,2.03,-0.01,-0.00
1,2.22,-0.00,-0.00
1,2.30,0.01,-0.00
1,2.63,-0.01,-0.00
1,2.91,-0.00,-0.00
1,3.13,0.01,0.00
1,3.30,0.01,0.00
1,3.58,0.05,0.00
1,3.82,0.06,0.00
1,-0.33,-0.03,0.00
1,-0.33,-0.03,0.00
1,-0.31,-0.03,0.00
1,-0.28,-0.03,0.00
1,-0.26,-0.03,0.00
1,-0.25,-0.03,-0.00
1,-0.23,-0.03,-0.00
1,-0.18,-0.03,-0.00
1,-0.11,-0.03,-0.00
1,-0.05,-0.03,-0.00
1,0.03,-0.03,-0.00
1,0.11,-0.03,-0.01
1,0.23,-0.03,-0.01
1,0.34,-0.03,-0.01
1,0.45,-0.03,-0.01
1,0.50,-0.03,-0.01
1,0.69,-0.03,-0.01
1,0.82,-0.03,-0.01
1,0.96,-0.04,-0.01
1,1.09,-0.03,-0.01
1,1.25,-0.02,-0.01
1,1.39,-0.01,-0.01
1,1.50,-0.02,-0.01
1,1.82,-0.02,-0.00
1,2.03,-0.01,-0.00
1,2.22,-0.00,-0.00
1,2.30,0.01,-0.00
1,2.63,-0.01,-0.00
1,2.91,-0.00,-0.00
1,3.13,0.01,0.00
1,3.30,0.01,0.00
1,3.58,0.05,0.00
1,3.82,0.06,0.00
1,-0.33,-0.03,0.00
1,-0.33,-0.03,0.00
1,-0.31,-0.03,0.00
1,-0.27,-0.03,0.00
1,-0.24,-0.03,-0.00
1,-0.21,-0.03,-0.00
1,-0.17,-0.03,-0.00
1,-0.11,-0.03,-0.00
1,-0.03,-0.03,-0.00
1,0.05,-0.03,-0.00
1,0.16,-0.03,-0.01
1,0.26,-0.03,-0.01
1,0.39,-0.03,-0.01
1,0.52,-0.03,-0.01
1,0.66,-0.04,-0.01
1,0.76,-0.04,-0.01
1,0.96,-0.04,-0.01
1,1.11,-0.04,-0.01
1,1.30,-0.04,-0.01
1,1.45,-0.04,-0.01
1,1.68,-0.04,-0.01
1,1.84,-0.03,-0.01
1,2.02,-0.03,-0.01
1,2.34,-0.03,-0.00
1,2.60,-0.03,-0.00
1,2.82,-0.02,-0.00
1,3.01,-0.01,-0.00
1,3.34,-0.02,0.00
1,3.69,-0.03,0.00
1,3.93,-0.02,0.00
1,4.10,-0.02,0.00
1,4.50,0.01,0.01
1,4.81,0.02,0.00
2,-0.35,-0.02,0.00
2,-0.35,-0.02,0.00
2,-0.34,-0.02,0.00
2,-0.31,-0.02,0.00
2,-0.30,-0.02,-0.00
2,-0.29,-0.02,-0.00
2,-0.27,-0.02,-0.00
2,-0.25,-0.02,-0.00
2,-0.21,-0.03,-0.01
2,-0.16,-0.03,-0.01
2,-0.13,-0.03,-0.01
2,-0.08,-0.03,-0.01
2,-0.02,-0.03,-0.01
2,0.05,-0.03,-0.01
2,0.11,-0.04,-0.01
2,0.16,-0.04,-0.01
2,0.26,-0.04,-0.01
2,0.32,-0.04,-0.01
2,0.43,-0.04,-0.01
2,0.50,-0.04,-0.01
2,0.59,-0.04,-0.01
2,0.69,-0.04,-0.01
2,0.77,-0.04,-0.01
2,0.95,-0.04,-0.01
2,1.04,-0.04,-0.01
2,1.14,-0.04,-0.01
2,1.18,-0.04,-0.01
2,1.40,-0.05,-0.00
2,1.53,-0.05,-0.00
2,1.72,-0.05,0.00
2,1.79,-0.04,0.00
2,1.99,-0.04,-0.00
2,2.18,-0.03,0.00
2,-0.35,-0.02,0.00
2,-0.35,-0.02,0.00
2,-0.34,-0.02,0.00
2,-0.31,-0.02,0.00
2,-0.30,-0.02,-0.00
2,-0.29,-0.02,-0.00
2,-0.27,-0.02,-0.00
2,-0.25,-0.02,-0.00
2,-0.21,-0.03,-0.01
2,-0.16,-0.03,-0.01
2,-0.13,-0.03,-0.01
2,-0.08,-0.03,-0.01
2,-0.02,-0.03,-0.01
2,0.05,-0.03,-0.01
2,0.11,-0.04,-0.01
2,0.16,-0.04,-0.01
2,0.26,-0.04,-0.01
2,0.32,-0.04,-0.01
2,0.43,-0.04,-0.01
2,0.50,-0.04,-0.01
2,0.59,-0.04,-0.01
2,0.69,-0.04,-0.01
2,0.77,-0.04,-0.01
2,0.95,-0.04,-0.01
2,1.04,-0.04,-0.01
2,1.14,-0.04,-0.01
2,1.18,-0.04,-0.01
2,1.40,-0.05,-0.00
2,1.53,-0.05,-0.00
2,1.72,-0.05,0.00
2,1.79,-0.04,0.00
2,1.99,-0.04,-0.00
2,2.18,-0.03,0.00
2,-0.35,-0.02,0.00
2,-0.35,-0.02,0.00
2,-0.34,-0.02,0.00
2,-0.31,-0.02,0.00
2,-0.30,-0.02,-0.00
2,-0.29,-0.02,-0.00
2,-0.27,-0.02,-0.00
2,-0.25,-0.02,-0.00
2,-0.21,-0.03,-0.01
2,-0.16,-0.03,-0.01
2,-0.13,-0.03,-0.01
2,-0.08,-0.03,-0.01
2,-0.02,-0.03,-0.01
2,0.05,-0.03,-0.01
2,0.11,-0.04,-0.01
2,0.16,-0.04,-0.01
2,0.26,-0.04,-0.01
2,0.32,-0.04,-0.01
2,0.43,-0.04,-0.01
2,0.50,-0.04,-0.01
2,0.59,-0.04,-0.01
2,0.69,-0.04,-0.01
2,0.77,-0.04,-0.01
2,0.95,-0.04,-0.01
2,1.04,-0.04,-0.01
2,1.14,-0.04,-0.01
2,1.18,-0.04,-0.01
2,1.40,-0.05,-0.00
2,1.53,-0.05,-0.00
2,1.72,-0.05,0.00
2,1.79,-0.04,0.00
2,1.99,-0.04,-0.00
2,2.18,-0.03,0.00
2,-0.35,-0.02,0.00
2,-0.36,-0.02,0.00
2,-0.35,-0.03,0.00
2,-0.32,-0.03,0.00
2,-0.30,-0.03,-0.00
2,-0.30,-0.02,-0.00
2,-0.29,-0.02,-0.00
2,-0.26,-0.03,-0.00
2,-0.23,-0.03,-0.01
2,-0.19,-0.03,-0.01
2,-0.16,-0.03,-0.01
2,-0.12,-0.03,-0.01
2,-0.07,-0.03,-0.01
2,-0.01,-0.03,-0.01
2,0.04,-0.04,-0.01
2,0.08,-0.04,-0.02
2,0.17,-0.04,-0.02
2,0.22,-0.04,-0.01
2,0.31,-0.04,-0.01
2,0.38,-0.04,-0.01
2,0.45,-0.04,-0.01
2,0.53,-0.04,-0.01
2,0.60,-0.04,-0.01
2,0.76,-0.04,-0.01
2,0.83,-0.04,-0.01
2,0.92,-0.04,-0.01
2,0.96,-0.04,-0.01
2,1.15,-0.05,-0.00
2,1.26,-0.05,-0.00
2,1.42,-0.05,-0.00
2,1.48,-0.04,0.00
2,1.65,-0.05,-0.00
2,1.82,-0.04,0.00
2,-0.36,-0.03,0.00
2,-0.36,-0.03,0.00
2,-0.35,-0.03,0.00
2,-0.32,-0.03,0.00
2,-0.31,-0.03,-0.00
2,-0.30,-0.03,-0.00
2,-0.29,-0.03,-0.00
2,-0.28,-0.03,-0.01
2,-0.25,-0.03,-0.01
2,-0.21,-0.03,-0.01
2,-0.19,-0.03,-0.01
2,-0.15,-0.03,-0.01
2,-0.10,-0.03,-0.01
2,-0.06,-0.03,-0.01
2,-0.01,-0.04,-0.02
2,0.02,-0.04,-0.02
2,0.10,-0.04,-0.02
2,0.15,-0.04,-0.02
2,0.22,-0.04,-0.01
2,0.28,-0.05,-0.01
2,0.34,-0.04,-0.01
2,0.41,-0.04,-0.01
2,0.47,-0.04,-0.01
2,0.60,-0.05,-0.01
2,0.67,-0.05,-0.01
2,0.75,-0.05,-0.01
2,0.78,-0.05,-0.01
2,0.95,-0.05,-0.01
2,1.04,-0.06,-0.00
2,1.18,-0.05,-0.00
2,1.23,-0.05,0.00
2,1.38,-0.05,-0.00
2,1.52,-0.05,-0.00
2,-0.36,-0.02,0.00
2,-0.36,-0.02,0.00
2,-0.35,-0.02,0.00
2,-0.33,-0.02,0.00
2,-0.31,-0.02,-0.00
2,-0.31,-0.02,-0.00
2,-0.31,-0.02,-0.00
2,-0.29,-0.02,-0.01
2,-0.27,-0.03,-0.01
2,-0.24,-0.03,-0.01
2,-0.21,-0.03,-0.01
2,-0.18,-0.03,-0.01
2,-0.14,-0.03,-0.01
2,-0.10,-0.03,-0.02
2,-0.07,-0.03,-0.02
2,-0.04,-0.04,-0.02
2,0.02,-0.04,-0.02
2,0.06,-0.04,-0.02
2,0.13,-0.04,-0.01
2,0.17,-0.04,-0.02
2,0.22,-0.04,-0.01
2,0.29,-0.04,-0.01
2,0.34,-0.04,-0.01
2,0.44,-0.04,-0.01
2,0.50,-0.04,-0.01
2,0.57,-0.05,-0.01
2,0.59,-0.04,-0.01
2,0.73,-0.05,-0.00
2,0.82,-0.05,-0.00
2,0.93,-0.05,-0.00
2,0.97,-0.04,0.00
2,1.10,-0.04,-0.00
2,1.23,-0.04,0.00
2,-0.36,-0.02,0.00
2,-0.36,-0.02,0.00
2,-0.35,-0.02,0.00
2,-0.33,-0.02,0.00
2,-0.31,-0.02,-0.00
2,-0.31,-0.02,-0.00
2,-0.31,-0.02,-0.00
2,-0.29,-0.02,-0.01
2,-0.27,-0.03,-0.01
2,-0.24,-0.03,-0.01
2,-0.21,-0.03,-0.01
2,-0.18,-0.03,-0.01
2,-0.14,-0.03,-0.01
2,-0.10,-0.03,-0.02
2,-0.07,-0.03,-0.02
2,-0.04,-0.04,-0.02
2,0.02,-0.04,-0.02
2,0.06,-0.04,-0.02
2,0.13,-0.04,-0.01
2,0.17,-0.04,-0.02
2,0.22,-0.04,-0.01
2,0.29,-0.04,-0.01
2,0.34,-0.04,-0.01
2,0.44,-0.04,-0.01
2,0.50,-0.04,-0.01
2,0.57,-0.05,-0.01
2,0.59,-0.04,-0.01
2,0.73,-0.05,-0.00
2,0.82,-0.05,-0.00
2,0.93,-0.05,-0.00
2,0.97,-0.04,0.00
2,1.10,-0.04,-0.00
2,1.23,-0.04,0.00
2,-0.36,-0.02,0.00
2,-0.36,-0.02,0.00
2,-0.35,-0.02,0.00
2,-0.33,-0.02,0.00
2,-0.31,-0.02,-0.00
2,-0.31,-0.02,-0.00
2,-0.31,-0.02,-0.00
2,-0.29,-0.02,-0.01
2,-0.27,-0.03,-0.01
2,-0.24,-0.03,-0.01
2,-0.21,-0.03,-0.01
2,-0.18,-0.03,-0.01
2,-0.14,-0.03,-0.01
2,-0.10,-0.03,-0.02
2,-0.07,-0.03,-0.02
2,-0.04,-0.04,-0.02
2,0.02,-0.04,-0.02
2,0.06,-0.04,-0.02
2,0.13,-0.04,-0.01
2,0.17,-0.04,-0.02
2,0.22,-0.04,-0.01
2,0.29,-0.04,-0.01
2,0.34,-0.04,-0.01
2,0.44,-0.04,-0.01
2,0.50,-0.04,-0.01
2,0.57,-0.05,-0.01
2,0.59,-0.04,-0.01
2,0.73,-0.05,-0.00
2,0.82,-0.05,-0.00
2,0.93,-0.05,-0.00
2,0.97,-0.04,0.00
2,1.10,-0.04,-0.00
2,1.23,-0.04,0.00
2,-0.36,-0.02,0.00
2,-0.36,-0.02,0.00
2,-0.35,-0.02,0.00
2,-0.33,-0.02,0.00
2,-0.31,-0.02,-0.00
2,-0.31,-0.02,-0.00
2,-0.31,-0.02,-0.00
2,-0.29,-0.02,-0.01
2,-0.27,-0.03,-0.01
2,-0.24,-0.03,-0.01
2,-0.21,-0.03,-0.01
2,-0.18,-0.03,-0.01
2,-0.14,-0.03,-0.01
2,-0.10,-0.03,-0.02
2,-0.07,-0.03,-0.02
2,-0.04,-0.04,-0.02
2,0.02,-0.04,-0.02
2,0.06,-0.04,-0.02
2,0.13,-0.04,-0.01
2,0.17,-0.04,-0.02
2,0.22,-0.04,-0.01
2,0.29,-0.04,-0.01
2,0.34,-0.04,-0.01
2,0.44,-0.04,-0.01
2,0.50,-0.04,-0.01
2,0.57,-0.05,-0.01
2,0.59,-0.04,-0.01
2,0.73,-0.05,-0.00
2,0.82,-0.05,-0.00
2,0.93,-0.05,-0.00
2,0.97,-0.04,0.00
2,1.10,-0.04,-0.00
2,1.23,-0.04,0.00
2,-0.36,-0.02,0.00
2,-0.36,-0.02,0.00
2,-0.36,-0.02,0.00
2,-0.33,-0.02,0.00
2,-0.32,-0.02,-0.00
2,-0.32,-0.02,-0.00
2,-0.32,-0.02,-0.00
2,-0.30,-0.02,-0.01
2,-0.29,-0.03,-0.01
2,-0.26,-0.03,-0.01
2,-0.24,-0.03,-0.01
2,-0.21,-0.03,-0.01
2,-0.18,-0.03,-0.01
2,-0.15,-0.03,-0.02
2,-0.12,-0.03,-0.02
2,-0.10,-0.04,-0.02
2,-0.05,-0.04,-0.02
2,-0.01,-0.04,-0.02
2,0.04,-0.04,-0.01
2,0.08,-0.04,-0.01
2,0.12,-0.04,-0.01
2,0.17,-0.04,-0.01
2,0.21,-0.04,-0.01
2,0.30,-0.04,-0.01
2,0.34,-0.04,-0.01
2,0.39,-0.04,-0.01
2,0.42,-0.04,-0.01
2,0.53,-0.05,-0.00
2,0.61,-0.05,-0.00
2,0.70,-0.05,-0.00
2,0.73,-0.04,0.00
2,0.84,-0.04,-0.00
2,0.95,-0.04,-0.00
2,-0.36,-0.02,0.00
2,-0.36,-0.02,0.00
2,-0.36,-0.02,0.00
2,-0.34,-0.02,0.00
2,-0.33,-0.02,-0.00
2,-0.33,-0.02,-0.00
2,-0.32,-0.02,-0.00
2,-0.31,-0.02,-0.01
2,-0.30,-0.02,-0.01
2,-0.27,-0.03,-0.01
2,-0.25,-0.03,-0.01
2,-0.23,-0.03,-0.01
2,-0.20,-0.03,-0.01
2,-0.17,-0.03,-0.02
2,-0.14,-0.03,-0.02
2,-0.12,-0.04,-0.02
2,-0.08,-0.04,-0.02
2,-0.04,-0.04,-0.02
2,0.00,-0.04,-0.01
2,0.04,-0.04,-0.01
2,0.08,-0.04,-0.01
2,0.13,-0.04,-0.01
2,0.17,-0.04,-0.01
2,0.24,-0.04,-0.01
2,0.28,-0.04,-0.01
2,0.33,-0.04,-0.01
2,0.35,-0.04,-0.01
2,0.45,-0.05,-0.00
2,0.53,-0.05,-0.00
2,0.61,-0.05,-0.00
2,0.64,-0.05,0.00
2,0.74,-0.04,-0.00
2,0.84,-0.04,-0.00
3,-0.36,-0.03,0.00
3,-0.37,-0.03,0.00
3,-0.36,-0.03,0.00
3,-0.34,-0.03,0.00
3,-0.33,-0.03,-0.00
3,-0.33,-0.03,-0.00
3,-0.33,-0.03,-0.00
3,-0.33,-0.03,-0.01
3,-0.31,-0.03,-0.01
3,-0.29,-0.03,-0.01
3,-0.27,-0.03,-0.01
3,-0.25,-0.03,-0.01
3,-0.23,-0.03,-0.01
3,-0.21,-0.03,-0.01
3,-0.18,-0.04,-0.02
3,-0.16,-0.04,-0.02
3,-0.13,-0.04,-0.02
3,-0.10,-0.04,-0.02
3,-0.06,-0.04,-0.01
3,-0.03,-0.04,-0.01
3,0.00,-0.04,-0.01
3,0.05,-0.04,-0.01
3,0.08,-0.04,-0.01
3,0.13,-0.05,-0.01
3,0.16,-0.05,-0.01
3,0.20,-0.05,-0.01
3,0.23,-0.05,-0.01
3,0.31,-0.05,-0.00
3,0.37,-0.06,-0.00
3,0.44,-0.05,-0.00
3,0.47,-0.05,0.00
3,0.56,-0.05,-0.00
3,0.64,-0.05,-0.00
3,-0.36,-0.03,0.00
3,-0.37,-0.03,0.00
3,-0.36,-0.03,0.00
3,-0.35,-0.03,0.00
3,-0.34,-0.03,-0.00
3,-0.34,-0.03,-0.00
3,-0.34,-0.03,-0.00
3,-0.33,-0.03,-0.01
3,-0.32,-0.03,-0.01
3,-0.30,-0.03,-0.01
3,-0.29,-0.03,-0.01
3,-0.27,-0.03,-0.01
3,-0.24,-0.03,-0.01
3,-0.22,-0.03,-0.01
3,-0.20,-0.03,-0.02
3,-0.18,-0.04,-0.02
3,-0.15,-0.04,-0.02
3,-0.12,-0.04,-0.01
3,-0.09,-0.04,-0.01
3,-0.06,-0.04,-0.01
3,-0.03,-0.04,-0.01
3,0.01,-0.04,-0.01
3,0.04,-0.04,-0.01
3,0.08,-0.04,-0.01
3,0.12,-0.05,-0.01
3,0.15,-0.05,-0.01
3,0.18,-0.05,-0.01
3,0.25,-0.05,-0.00
3,0.31,-0.06,-0.00
3,0.38,-0.05,-0.00
3,0.40,-0.05,0.00
3,0.48,-0.05,-0.00
3,0.56,-0.05,-0.00
3,-0.36,-0.03,0.00
3,-0.37,-0.03,0.00
3,-0.37,-0.03,0.00
3,-0.35,-0.03,0.00
3,-0.35,-0.03,-0.00
3,-0.35,-0.03,-0.00
3,-0.36,-0.03,-0.00
3,-0.35,-0.03,-0.00
3,-0.34,-0.03,-0.01
3,-0.32,-0.03,-0.01
3,-0.31,-0.03,-0.01
3,-0.29,-0.03,-0.01
3,-0.27,-0.03,-0.01
3,-0.26,-0.03,-0.01
3,-0.23,-0.03,-0.01
3,-0.22,-0.04,-0.02
3,-0.19,-0.04,-0.01
3,-0.17,-0.04,-0.01
3,-0.14,-0.04,-0.01
3,-0.12,-0.04,-0.01
3,-0.10,-0.04,-0.01
3,-0.06,-0.04,-0.01
3,-0.04,-0.04,-0.01
3,-0.00,-0.05,-0.01
3,0.02,-0.05,-0.01
3,0.05,-0.05,-0.01
3,0.07,-0.05,-0.01
3,0.14,-0.06,-0.00
3,0.19,-0.06,-0.00
3,0.25,-0.06,-0.00
3,0.27,-0.05,0.00
3,0.34,-0.05,-0.00
3,0.41,-0.06,-0.00
3,-0.36,-0.03,0.00
3,-0.37,-0.03,0.00
3,-0.37,-0.03,0.00
3,-0.35,-0.03,0.00
3,-0.35,-0.03,-0.00
3,-0.35,-0.03,-0.00
3,-0.36,-0.03,-0.00
3,-0.35,-0.03,-0.00
3,-0.34,-0.03,-0.01
3,-0.32,-0.03,-0.01
3,-0.31,-0.03,-0.01
3,-0.29,-0.03,-0.01
3,-0.27,-0.03,-0.01
3,-0.26,-0.03,-0.01
3,-0.23,-0.03,-0.01
3,-0.22,-0.04,-0.02
3,-0.19,-0.04,-0.01
3,-0.17,-0.04,-0.01
3,-0.14,-0.04,-0.01
3,-0.12,-0.04,-0.01
3,-0.10,-0.04,-0.01
3,-0.06,-0.04,-0.01
3,-0.04,-0.04,-0.01
3,-0.00,-0.05,-0.01
3,0.02,-0.05,-0.01
3,0.05,-0.05,-0.01
3,0.07,-0.05,-0.01
3,0.14,-0.06,-0.00
3,0.19,-0.06,-0.00
3,0.25,-0.06,-0.00
3,0.27,-0.05,0.00
3,0.34,-0.05,-0.00
3,0.41,-0.06,-0.00
3,-0.36,-0.03,0.00
3,-0.37,-0.03,0.00
3,-0.37,-0.03,0.00
3,-0.35,-0.03,0.00
3,-0.35,-0.03,-0.00
3,-0.36,-0.03,-0.00
3,-0.36,-0.03,-0.00
3,-0.35,-0.03,-0.00
3,-0.34,-0.03,-0.01
3,-0.33,-0.03,-0.01
3,-0.31,-0.03,-0.01
3,-0.30,-0.03,-0.01
3,-0.28,-0.03,-0.01
3,-0.26,-0.03,-0.01
3,-0.24,-0.03,-0.01
3,-0.23,-0.04,-0.01
3,-0.21,-0.04,-0.01
3,-0.19,-0.04,-0.01
3,-0.16,-0.04,-0.01
3,-0.13,-0.04,-0.01
3,-0.12,-0.04,-0.01
3,-0.08,-0.04,-0.01
3,-0.06,-0.04,-0.01
3,-0.03,-0.05,-0.01
3,-0.00,-0.05,-0.01
3,0.03,-0.05,-0.01
3,0.05,-0.05,-0.01
3,0.11,-0.06,-0.00
3,0.16,-0.06,-0.00
3,0.21,-0.06,-0.00
3,0.23,-0.05,0.00
3,0.30,-0.05,-0.00
3,0.37,-0.06,-0.00
4,-0.36,-0.03,0.00
4,-0.37,-0.03,0.00
4,-0.37,-0.03,0.00
4,-0.35,-0.03,0.00
4,-0.35,-0.03,-0.00
4,-0.36,-0.03,-0.00
4,-0.36,-0.03,-0.00
4,-0.36,-0.03,-0.00
4,-0.35,-0.03,-0.01
4,-0.33,-0.03,-0.01
4,-0.32,-0.03,-0.01
4,-0.30,-0.03,-0.01
4,-0.29,-0.03,-0.01
4,-0.27,-0.03,-0.01
4,-0.25,-0.03,-0.01
4,-0.24,-0.04,-0.01
4,-0.22,-0.04,-0.01
4,-0.20,-0.04,-0.01
4,-0.17,-0.04,-0.01
4,-0.15,-0.04,-0.01
4,-0.13,-0.04,-0.01
4,-0.09,-0.04,-0.01
4,-0.08,-0.04,-0.01
4,-0.04,-0.04,-0.01
4,-0.02,-0.05,-0.01
4,0.00,-0.05,-0.01
4,0.02,-0.05,-0.01
4,0.08,-0.05,-0.00
4,0.13,-0.06,-0.00
4,0.19,-0.05,-0.00
4,0.20,-0.05,0.00
4,0.26,-0.05,-0.00
4,0.34,-0.05,-0.00
4,-0.36,-0.03,0.00
4,-0.37,-0.03,0.00
4,-0.37,-0.03,0.00
4,-0.36,-0.03,0.00
4,-0.36,-0.03,-0.00
4,-0.36,-0.03,-0.00
4,-0.37,-0.03,-0.00
4,-0.36,-0.03,-0.00
4,-0.35,-0.03,-0.01
4,-0.34,-0.03,-0.01
4,-0.33,-0.03,-0.01
4,-0.31,-0.03,-0.01
4,-0.29,-0.03,-0.01
4,-0.28,-0.03,-0.01
4,-0.26,-0.03,-0.01
4,-0.25,-0.04,-0.01
4,-0.22,-0.04,-0.01
4,-0.21,-0.04,-0.01
4,-0.18,-0.04,-0.01
4,-0.16,-0.04,-0.01
4,-0.14,-0.04,-0.01
4,-0.11,-0.04,-0.01
4,-0.09,-0.05,-0.01
4,-0.06,-0.05,-0.01
4,-0.04,-0.05,-0.01
4,-0.01,-0.05,-0.01
4,0.01,-0.05,-0.01
4,0.07,-0.06,-0.00
4,0.11,-0.06,-0.00
4,0.17,-0.06,-0.00
4,0.19,-0.06,0.00
4,0.24,-0.06,-0.00
4,0.31,-0.06,-0.00
4,-0.36,-0.03,0.00
4,-0.37,-0.03,0.00
4,-0.37,-0.03,0.00
4,-0.36,-0.03,0.00
4,-0.36,-0.03,-0.00
4,-0.37,-0.03,-0.00
4,-0.37,-0.03,-0.00
4,-0.36,-0.03,-0.00
4,-0.35,-0.03,-0.01
4,-0.34,-0.03,-0.01
4,-0.33,-0.03,-0.01
4,-0.32,-0.03,-0.01
4,-0.30,-0.03,-0.01
4,-0.29,-0.03,-0.01
4,-0.27,-0.04,-0.01
4,-0.26,-0.04,-0.01
4,-0.24,-0.04,-0.01
4,-0.22,-0.04,-0.01
4,-0.20,-0.04,-0.01
4,-0.18,-0.04,-0.01
4,-0.16,-0.04,-0.01
4,-0.13,-0.04,-0.01
4,-0.11,-0.05,-0.01
4,-0.09,-0.05,-0.01
4,-0.07,-0.05,-0.01
4,-0.04,-0.05,-0.01
4,-0.02,-0.06,-0.01
4,0.03,-0.06,-0.00
4,0.07,-0.06,-0.00
4,0.12,-0.06,-0.00
4,0.14,-0.06,0.00
4,0.19,-0.06,-0.00
4,0.26,-0.06,-0.00
4,-0.36,-0.03,0.00
4,-0.37,-0.03,0.00
4,-0.37,-0.03,0.00
4,-0.36,-0.03,0.00
4,-0.36,-0.03,-0.00
4,-0.37,-0.03,-0.00
4,-0.37,-0.03,-0.00
4,-0.37,-0.03,-0.00
4,-0.36,-0.03,-0.01
